athlete_id,athlete_name,country_code,gender,sports,events
1695,NIGHTINGALE Huw,GBR,M,Snowboard,Men's Snowboard Cross
1696,NIKAIDO Ren,JPN,M,Ski Jumping,Men's NH Individual/Mixed Team
1697,NIKISHA Denis,KAZ,M,Short Track Speed Skating,Men's 1000m/Mixed Team Relay
1698,NIKON Anastasiia,UKR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1699,NING Zhongyan,CHN,M,Speed Skating,Men's 1000m/Men's 1500m/Men's Mass Start/Men's Team Pursuit
1700,NINIS Jozef,SVK,M,Luge,Men's Singles
1701,NISHIZAWA Taketo,JPN,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
1702,NISKANEN Iivo,FIN,M,Cross-Country Skiing,Men's 10km + 10km Skiathlon
1703,NISKANEN Kerttu,FIN,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1704,NISSINEN Vilma,FIN,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1705,NOAKE Hana,JPN,F,Speed Skating,Women's 1500m/Women's Mass Start/Women's Team Pursuit
1706,NOGRADI Bence,HUN,M,Short Track Speed Skating,Men's 1000m/Men's 5000m Relay/Mixed Team Relay
1707,NOH Dohee,KOR,F,Short Track Speed Skating,Women's 3000m Relay/Mixed Team Relay
1708,NONOMURA Taiyo,JPN,M,Speed Skating,Men's 500m/Men's 1000m/Men's 1500m/Men's Team Pursuit
1709,NOPRIIENKO Yelizaveta,UKR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1710,NORDEBACK Andreas,SWE,M,Figure Skating,Men Single Skating
1711,NORDQVIST Martin,SWE,M,Freestyle Skiing,Men's Freeski Slopestyle/Men's Freeski Big Air
1712,NORO Rio,JPN,F,Ice Hockey,Women
1713,NORO Riri,JPN,F,Ice Hockey,Women
1714,NOVAK Michal,CZE,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1715,NOVAK Nicholas,CZE,M,Freestyle Skiing,Men's Aerials
1716,NOVAKOVA Barbora,CZE,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1717,NOWACZYK Michal,POL,M,Snowboard,Men's Parallel Giant Slalom
1718,NUIS Kjeld,NED,M,Speed Skating,Men's 1000m/Men's 1500m
1719,NUUTINEN Emma,FIN,F,Ice Hockey,Women
1720,NYENGET Martin Loewstroem,NOR,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
1721,NYLANDER William,SWE,M,Ice Hockey,Men
1722,NYLEN PERSSON Maja,SWE,F,Ice Hockey,Women
1723,NYLUND Jenniina,FIN,F,Ice Hockey,Women
1724,OBMANN Fabian,AUT,M,Snowboard,Men's Parallel Giant Slalom
1725,ODAIRA Umeka,JPN,F,Ice Hockey,Women
1726,ODOR Gabriel,AUT,M,Speed Skating,Men's 500m/Men's 1000m/Men's 1500m/Men's 5000m/Men's Mass Start
1727,OEBERG Elvira,SWE,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1728,OEBERG Hanna,SWE,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1729,OEHLUND Cornelia,SWE,F,Alpine Skiing,To be defined
1730,OFNER Katrin,AUT,F,Freestyle Skiing,Women's Ski Cross
1731,OFTEBRO Einar Luraas,NOR,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1732,OFTEBRO Jens Luraas,NOR,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1733,OGIWARA Hiroto,JPN,M,Snowboard,Men's Snowboard Slopestyle/Men's Snowboard Big Air
1734,OHMIYA Anna,JPN,F,Curling,Women
1735,OJASTE Teiloora,EST,F,Cross-Country Skiing,Women's 10km + 10km Skiathlon/Women's Sprint Classic
1736,OKIPNIUK Oleksandr,UKR,M,Freestyle Skiing,Men's Aerials
1737,OKULIAR Oliver,SVK,M,Ice Hockey,Men
1738,OLESEN Nick,DEN,M,Ice Hockey,Men
1739,OLESIK Daria,AIN,F,Luge,Women's Singles
1740,OLOFSSON Simon,SWE,M,Curling,Men
1741,OLSSON Hanna,SWE,F,Ice Hockey,Women
1742,ONGARO Giovanni,BRA,M,Alpine Skiing,To be defined
1743,ONO Mitsuki,JPN,F,Snowboard,Women's Snowboard Halfpipe
1744,ONODERA Kaho,JPN,F,Curling,Women
1745,ONOL LANG Thomas Kaan,TUR,M,Alpine Skiing,To be defined
1746,OPHOFF Mike,CZE,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
1747,OPMANIS Elvis,LAT,M,Alpine Skiing,Men's Downhill/Men's Giant Slalom/Men's Super-G
1748,OPSETH Silje,NOR,F,Ski Jumping,Women's NH Individual
1749,ORS Denis,TUR,M,Short Track Speed Skating,To be defined
1750,ORTLIEB Nina,AUT,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1751,OSCH Matthieu,LUX,M,Alpine Skiing,To be defined
1752,PACHNER Lukas,AUT,M,Snowboard,Men's Snowboard Cross
1753,PACIOIANU Mihai Daniel,ROU,M,Bobsleigh,4-man
1754,PADILHA Alice,BRA,F,Alpine Skiing,To be defined
1755,PALAT Ondrej,CZE,M,Ice Hockey,Men
1756,PALOSAARI Vilho,FIN,M,Ski Jumping,Men's NH Individual/Mixed Team
1757,PANG Chuyuan,CHN,F,Snowboard,Women's Snowboard Cross
1758,PAPATHOMA PARASKEVAIDOU A.A.,AZE,F,Alpine Skiing,To be defined
1759,PARK Ji-Woo,KOR,F,Speed Skating,Women's 1500m/Women's Mass Start
1760,PARK Seoyun,KOR,F,Alpine Skiing,To be defined
1761,PARMAKOSKI Krista,FIN,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1762,PARMANTIER Sam,BEL,M,Biathlon,To be defined
1763,PASTRNAK David,CZE,M,Ice Hockey,Men
1764,PAULUS Daniel,CZE,M,Freestyle Skiing,Men's Ski Cross
1765,PAVLOVA Maria,HUN,F,Figure Skating,Pair Skating
1766,PAYER Alexander,AUT,M,Snowboard,Men's Parallel Giant Slalom
1767,PAYER Sabine,AUT,F,Snowboard,Women's Parallel Giant Slalom
1768,PEEL Laura,AUS,F,Freestyle Skiing,Women's Aerials
1769,PEJSOVA Daniela,CZE,F,Ice Hockey,Women
1770,PEJSOVA Julie,CZE,F,Ice Hockey,Women
1771,PEJZLOVA Michaela,CZE,F,Ice Hockey,Women
1772,PEKOVIC Branislav,MNE,M,Alpine Skiing,To be defined
1773,PENDRY Shawna,GBR,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1774,PENTTALA Olli,FIN,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
1775,PEPENE Paul Constantin,ROU,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1776,PEPERKAMP Melissa,NED,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
1777,PESHKOV Daniel,BUL,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1778,PESLAROVA Klara,CZE,F,Ice Hockey,Women
1779,PETKOV Viktor,MKD,M,Alpine Skiing,To be defined
1780,PETRE Ward,BEL,M,Short Track Speed Skating,Men's 5000m Relay/Mixed Team Relay
1781,PETROKINA Niina,EST,F,Figure Skating,Women Single Skating
1782,PETROSIAN Adeliia,AIN,F,Figure Skating,Women Single Skating
1783,PETTERSSON Elias,SWE,M,Ice Hockey,Men
1784,PFIFFNER Marco,LIE,M,Alpine Skiing,Men's Downhill/Men's Super-G
1785,PICHLER Nicola,AUT,F,Bobsleigh,To be defined
1786,PICKL David,AUT,M,Snowboard,Men's Snowboard Cross
1787,PIDRUCHNYI Dmytro,UKR,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1788,PIGEON Felix,POL,M,Short Track Speed Skating,Men's 1000m/Mixed Team Relay
1789,PINHEIRO BRAATHEN Lucas,BRA,M,Alpine Skiing,To be defined
1790,PINZARRONE Nina,BEL,F,Figure Skating,Women Single Skating
1791,PIROZZI MAYER Nicolas,URU,M,Alpine Skiing,Men's Giant Slalom
1792,PISTEKOVA Tereza,CZE,F,Ice Hockey,Women
1793,PITTER Shane,JAM,M,Bobsleigh,2-man/4-man
1794,PIWKOWSKA Dominika,POL,F,Luge,Women's Doubles/Team Relay
1795,PLACIDE Kya,GBR,F,Bobsleigh,To be defined
1796,PLANKO Lovro,SLO,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1797,PLESHKOVA Julia,AIN,F,Alpine Skiing,Women's Downhill/Women's Super-G
1798,PLOSOVA Tereza,CZE,F,Ice Hockey,Women
1799,PLUME Roberts,LAT,M,Luge,Men's Doubles/Team Relay
1800,POHJOLAINEN Jesper,FIN,M,Alpine Skiing,To be defined
1801,POHJOLAINEN Rosa,FIN,F,Alpine Skiing,Women's Downhill/Women's Super-G
1802,PONSILUOMA Martin,SWE,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1803,PONYA Sara,HUN,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1804,POPOV Albert,BUL,M,Alpine Skiing,To be defined
1805,POPOVIC Leona,CRO,F,Alpine Skiing,To be defined
1806,POPOVICOVA Lea,SVK,F,Short Track Speed Skating,Women's 500m
1807,POPOVYCH Nelli,UKR,F,Freestyle Skiing,Women's Aerials
1808,POPPE Evy,BEL,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
1809,POROMAA William,SWE,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
1810,POSASHKOV Ivan,AIN,M,Short Track Speed Skating,Men's 1000m
1811,POSPISIL Martin,SVK,M,Ice Hockey,Men
1812,POULSEN Morten,DEN,M,Ice Hockey,Men
1813,POUTSMA Selma,NED,F,Short Track Speed Skating,Women's 500m/Women's 1000m/Women's 3000m Relay/Mixed Team Relay
1814,PRAXOVA Viktoria,SVK,F,Luge,Women's Doubles
1815,PREVC Domen,SLO,M,Ski Jumping,Men's NH Individual/Mixed Team
1816,PREVC Nika,SLO,F,Ski Jumping,Women's NH Individual/Mixed Team
1817,PRIBYLOVA Vendula,CZE,F,Ice Hockey,Women
1818,PROCK Hannah,AUT,F,Luge,Women's Singles
1819,PROMMEGGER Andreas,AUT,M,Snowboard,Men's Parallel Giant Slalom
1820,PROULX Tallulah,PHI,F,Alpine Skiing,To be defined
1821,PRYCE Anna,GBR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1822,PUCHNER Mirjam,AUT,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1823,PUEYO Jaume,ESP,M,Cross-Country Skiing,Men's Sprint Classic
1824,PUKHKALO Vitaliy,KAZ,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1825,PULLES Mariel Merlii,EST,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1826,PYKALAINEN Erika,FIN,F,Alpine Skiing,To be defined
1827,Piera Hudson,UAE,F,Alpine skiing,Women's giant slalom/Women's slalom
1828,QI Guangpu,CHN,M,Freestyle Skiing,Men's Aerials
1829,QUAN Ye,KOR,M,Figure Skating,Ice Dance/Team Event
1830,RAEDLER Ariane,AUT,F,Alpine Skiing,Women's Downhill/Women's Super-G/Women's Team Combined
1831,RAIMKULOV Dinmukhammed,KAZ,M,Freestyle Skiing,Men's Aerials
1832,RAKELL Rickard,SWE,M,Ice Hockey,Men
1833,RAKHMANIN Nikita,ARM,M,Figure Skating,Pair Skating
1834,RAKISHEVA Aisha,KAZ,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1835,RAKPAROV Chingiz,KAZ,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1836,RAMSAUER Katharina,AUT,F,Freestyle Skiing,Women's Moguls/Women's Dual Moguls
1837,RAMSFJELL Bendik,NOR,M,Curling,Men
1838,RAMSFJELL Magnus,NOR,M,Curling,Men
1839,RANTALA Sanni,FIN,F,Ice Hockey,Women
1840,RANTANEN Mikko,FIN,M,Ice Hockey,Men
1841,RASTORGUJEVS Andrejs,LAT,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1842,RAUNIO Jenna,SWE,F,Ice Hockey,Women
1843,RAUTIONAHO Jenny,FIN,F,Ski Jumping,Women's NH Individual/Mixed Team
1844,RAVENNA Veronica Maria,ARG,F,Luge,Women's Singles
1845,RAVINSKIS Anri,LAT,M,Ice Hockey,Men
1846,RAYMOND Lucas,SWE,M,Ice Hockey,Men
1847,REDDINGIUS Kiara,AUS,F,Bobsleigh,2-woman
1848,REED Allison,LTU,F,Figure Skating,Ice Dance
1849,REGENDA Pavol,SVK,M,Ice Hockey,Men
1850,REIT Delia Ioana,ROU,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1851,REITAN Milla Ruud,SWE,F,Figure Skating,Ice Dance
1852,REMANS Sky,BEL,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
1853,REMENOVA Maria,SVK,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1854,REN Chongshuo,CHN,M,Snowboard,Men's Snowboard Halfpipe
1855,REN Jianzhang,CHN,M,Bobsleigh,4-man
1856,REPILOV Pavel,AIN,M,Luge,Men's Singles
1857,REPINC Lena,SLO,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1858,REPNIK Matic,SLO,M,Biathlon,To be defined
1859,RIBERA Eduarda,BRA,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1860,RIBOM Emma,SWE,F,Cross-Country Skiing,Women's 10km Interval Start Free
1861,RICHARDS Liam,GBR,M,Freestyle Skiing,Men's Freeski Halfpipe
1862,RIEGLER Claudia,AUT,F,Snowboard,Women's Parallel Giant Slalom
1863,RIJPMA-de JONG Antoinette,NED,F,Speed Skating,Women's 1500m/Women's Team Pursuit
1864,RIM Jongun,KOR,M,Short Track Speed Skating,Men's 1000m/Men's 5000m Relay/Mixed Team Relay
1865,RINNEKANGAS Rene,FIN,M,Snowboard,Men's Snowboard Slopestyle/Men's Snowboard Big Air
1866,RISTOLAINEN Rasmus,FIN,M,Ice Hockey,Men
1867,RIVERS IV Henri,JAM,M,Alpine Skiing,To be defined
1868,ROBEZNIECE Marta,LAT,F,Luge,Women's Doubles/Team Relay
1869,ROBINSON Alice,NZL,F,Alpine Skiing,Women's Super-G
1870,RODES Istok,CRO,M,Alpine Skiing,To be defined
1871,RODRIGUEZ ELOSEGUI Arrieta,ESP,F,Alpine Skiing,To be defined
1872,ROISLAND Mons,NOR,M,Snowboard,Men's Snowboard Slopestyle/Men's Snowboard Big Air
1873,ROMERO VILLANUEVA Alvaro,ESP,M,Snowboard,Men's Snowboard Cross
1874,ROSNER Jeannine,AUT,F,Speed Skating,Women's 1000m/Women's 1500m/Women's 3000m/Women's Mass Start
1875,RUBINS Kristians,LAT,M,Ice Hockey,Men
1876,RUCKA-MICHALEK Eliza,POL,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1877,RUKKE Henrik Fagerli,NOR,M,Speed Skating,Men's 500m/Men's 1000m
1878,RUSSELL Patrick,DEN,M,Ice Hockey,Men
1879,RUTTA Jan,CZE,M,Ice Hockey,Men
1880,RUUD Birk,NOR,M,Freestyle Skiing,Men's Freeski Slopestyle/Men's Freeski Big Air
1881,RUUSKANEN Arsi,FIN,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon
1882,RUZICKA Adam,SVK,M,Ice Hockey,Men
1883,RYAZHKO Darya,KAZ,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1884,RYDING Dave,GBR,M,Alpine Skiing,To be defined
1885,RYYTTY Vilma,FIN,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1886,SAARI Amanda,FIN,F,Cross-Country Skiing,Women's Sprint Classic
1887,SABLIKOVA Martina,CZE,F,Speed Skating,Women's 1500m/Women's 3000m/Women's 5000m
1888,SABULE Annija Keita,LAT,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1889,SADOWSKI SYNNOTT Zoi,NZL,F,Snowboard,Women's Snowboard Slopestyle/Women's Snowboard Big Air
1890,SAFONOVA Viktoriia,AIN,F,Figure Skating,Women Single Skating
1891,SAKAMOTO Kaori,JPN,F,Figure Skating,Women Single Skating/Team Event
1892,SALARICH BAUCELLS Joaquim,ESP,M,Alpine Skiing,To be defined
1893,SALEHHUDDIN Aruwin,MAS,F,Alpine Skiing,To be defined
1894,SAMNOEY Ulrik,NOR,M,Freestyle Skiing,Men's Freeski Slopestyle/Men's Freeski Big Air
1895,SAMODELKINA Sofia,KAZ,F,Figure Skating,Women Single Skating
1896,SAMOILOV Vladimir,POL,M,Figure Skating,Men Single Skating/Team Event
1897,SAMSONSEN Julie Nistad,NOR,F,Speed Skating,Women's 500m
1898,SAMUELSSON Sebastian,SWE,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1899,SANDVIK Oscar Andreas,NOR,M,Alpine Skiing,To be defined
1900,SAPARBEKOV Artur,KGZ,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1901,SAPOVALIVOVA Adela,CZE,F,Ice Hockey,Women
1902,SAROS Juuse,FIN,M,Ice Hockey,Men
1903,SASAKI Shomu,JPN,M,Speed Skating,Men's 1500m/Men's 5000m/Men's Mass Start/Men's Team Pursuit
1904,SATO Ayano,JPN,F,Speed Skating,Women's 1000m/Women's 1500m/Women's 3000m/Women's Mass Start/Women's Team Pursuit
1905,SATO Kohane,JPN,F,Ice Hockey,Women
1906,SATO Shun,JPN,M,Figure Skating,Men Single Skating/Team Event
1907,SAULITIS Niks,LAT,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1908,SAUMA Mateo Lorenzo,ARG,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1909,SAUTER Julia,ROU,F,Figure Skating,Women Single Skating
1910,SAVART Stevenson,HAI,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's 10km + 10km Skiathlon/Men's Sprint Classic
1911,SAVEH SHEMSHAKI Danyal,IRI,M,Cross-Country Skiing,Men's 10km Interval Start Free
1912,SAVEHSHEMSHAKI Sadaf,IRI,F,Alpine Skiing,To be defined
1913,SAVICKAITE Egle,LTU,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1914,SAVOLAINEN Ronja,FIN,F,Ice Hockey,Women
1915,SAWICKA Aniela,POL,F,Alpine Skiing,To be defined
1916,SCHALIN Julia,FIN,F,Ice Hockey,Women
1917,SCHARBACK Sofia,SWE,F,Curling,Women
1918,SCHEIB Julia,AUT,F,Alpine Skiing,To be defined
1919,SCHERZ Magdalena,AUT,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
1920,SCHJERVE Sebastian,NOR,M,Freestyle Skiing,Men's Freeski Slopestyle/Men's Freeski Big Air
1921,SCHLEPER Sarah,MEX,F,Alpine Skiing,Women's Super-G
1922,SCHUETZOVA Sandra,CZE,F,Cross-Country Skiing,Women's 10km + 10km Skiathlon
1923,SCHULTE Lisa,AUT,F,Luge,Women's Singles/Team Relay
1924,SCHULTING Suzanne,NED,F,Short Track Speed Skating/Speed Skating/Speed Skating,Women's 3000m Relay/Women's 500m/Women's 1000m
1925,SCHWARZ Dorothea,AUT,F,Luge,Women's Singles
1926,SCHWENCKE Matilde,CHI,F,Alpine Skiing,Women's Downhill/Women's Super-G
1927,SCOTT Danielle,AUS,F,Freestyle Skiing,Women's Aerials
1928,SEDLAK Lukas,CZE,M,Ice Hockey,Men
1929,SEJERSTED Adrian Smiseth,NOR,M,Alpine Skiing,Men's Downhill/Men's Super-G/Men's Team Combined
1930,SELEVKO Aleksandr,EST,M,Figure Skating,Men Single Skating
1931,SELLAEG Simen,NOR,M,Alpine Skiing,Men's Super-G/Men's Team Combined
1932,SELLES GASCH Bernat,ESP,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1933,SELLIER Kamila,POL,F,Short Track Speed Skating,Mixed Team Relay
1934,SEMENOVA Anastasiia,AIN,F,Speed Skating,Women's Mass Start
1935,SEMIRUNNIY Vladimir,POL,M,Speed Skating,Men's 1500m/Men's 10000m
1936,SENIUK Mariia,ISR,F,Figure Skating,Women Single Skating
1937,SEOL Yeeun,KOR,F,Curling,Women
1938,SEOL Yeji,KOR,F,Curling,Women
1939,SEPPALA Tero,FIN,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1940,SERBAN Darius-Lucian,ROU,M,Luge,Men's Doubles/Team Relay
1941,SEROISZKOVA Klara,CZE,F,Ice Hockey,Women
1942,SESAKER Martin,NOR,M,Curling,Men
1943,SETKOV Malte,DEN,M,Ice Hockey,Men
1944,SEVICS-MIKELSEVICS Eduards,LAT,M,Luge,Men's Doubles
1945,SHAIDOROV Mikhail,KAZ,M,Figure Skating,Men Single Skating
1946,SHAKIROV Timur,KGZ,M,Alpine Skiing,To be defined
1947,SHALYGINA Xeniya,KAZ,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1948,SHAMAEV Dmitrii,ROU,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
1949,SHAO Qi,CHN,F,Freestyle Skiing,Women's Aerials
1950,SHENG Haipeng,CHN,M,Freestyle Skiing,Men's Freeski Halfpipe
1951,SHEPILENKO Anastasiia,UKR,F,Alpine Skiing,Women's Downhill/Women's Super-G
1952,SHEPIUK Dmytro,UKR,M,Alpine Skiing,Men's Downhill/Men's Super-G
1953,SHI Yaolong,CHN,M,Bobsleigh,4-man
1954,SHIBA Masaki,JPN,M,Snowboard,Men's Parallel Giant Slalom
1955,SHIM Sukhee,KOR,F,Short Track Speed Skating,Women's 3000m Relay
1956,SHIMAKAWA Takuya,JPN,M,Freestyle Skiing,Men's Moguls/Men's Dual Moguls
1957,SHIN Dong Min,KOR,M,Short Track Speed Skating,Men's 1000m/Men's 5000m Relay/Mixed Team Relay
1958,SHIN Jia,KOR,F,Figure Skating,Women Single Skating/Team Event
1959,SHINHAMA Tatsuya,JPN,M,Speed Skating,Men's 500m/Men's 1000m
1960,SHKANOVA Maria,AIN,F,Alpine Skiing,To be defined
1961,SHKATULA Sofiia,UKR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1962,SHUMBARETS Oleksandr,UKR,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1963,SIARNIK Jakub,SVK,M,Ski Mountaineering,Men's Sprint/Mixed Relay
1964,SIDOROWICZ Natalia,POL,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint/Mixed Relay 4 x 6km (M+W)
1965,SIGURDSSON Jon Erik,ISL,M,Alpine Skiing,To be defined
1966,SIIMER Kristo,EST,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit/Mixed Relay 4 x 6km (M+W)
1967,SILAEVA Kristina,KAZ,F,Speed Skating,Women's 500m/Women's 1000m
1968,SILDARU Henry,EST,M,Freestyle Skiing,Men's Freeski Halfpipe/Men's Freeski Slopestyle/Men's Freeski Big Air
1969,SILDARU Kelly,EST,F,Freestyle Skiing,Women's Freeski Halfpipe
1970,SILOVS Arturs,LAT,M,Ice Hockey,Men
1971,SILVA Manex,BRA,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1972,SILVEIRA Nicole Rocha,BRA,F,Skeleton,Women
1973,SILVESTER Hayley,AUS,F,Bobsleigh,To be defined
1974,SIMEK Radim,CZE,M,Ice Hockey,Men
1975,SIMENC Miha,SLO,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1976,SIMPSON-LARSEN Karoline,NOR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1977,SINAPOV Anton,BUL,M,Biathlon,Men's 20km Individual/Men's 10km Sprint
1978,SINCLAIR Sophie,GBR,F,Curling,Women
1979,SINIGOI Caterina,SLO,F,Alpine Skiing,To be defined
1980,SJOKVIST Henning,SWE,M,Biathlon,To be defined
1981,SKASLIEN Kristin,NOR,F,Curling,Mixed Doubles
1982,SKENDER Marko,CRO,M,Cross-Country Skiing,Men's 10km Interval Start Free/Men's Sprint Classic
1983,SKINDER Monika,POL,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon/Women's Sprint Classic
1984,SKISTAD Kristine Stavaas,NOR,F,Cross-Country Skiing,Women's Sprint Classic
1985,SKOGLUND Andreas,NOR,M,Nordic Combined,Individual Gundersen Normal Hill/10km
1986,SKOROKHODOVA Alexandra,KAZ,F,Alpine Skiing,Women's Super-G
1987,SKORVANEK Stanislav,SVK,M,Ice Hockey,Men
1988,SLAFKOVSKY Juraj,SVK,M,Ice Hockey,Men
1989,SLETTEMARK Sondre,DEN,M,Biathlon,Men's 20km Individual/Men's 10km Sprint/Men's 12.5km Pursuit
1990,SLETTEMARK Ukaleq Astri,DEN,F,Biathlon,Women's 15km Individual/Women's 7.5km Sprint
1991,SLIND Astrid Oeyre,NOR,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's 10km + 10km Skiathlon
1992,SLJIVIC Marko,BIH,M,Alpine Skiing,To be defined
1993,SMAHA Olena,UKR,F,Luge,Women's Singles
1994,SMART Olivia,ESP,F,Figure Skating,Ice Dance
1995,SMEDING Ellia,GBR,F,Speed Skating,Women's 500m/Women's 1000m/Women's 1500m
1996,SMITH Matthew,RSA,M,Cross-Country Skiing,Men's 10km Interval Start Free
1997,SMITS Alberts,LAT,M,Ice Hockey,Men
1998,SMOLKIN Gleb,GEO,M,Figure Skating,Ice Dance/Team Event
1999,SNEL Tijmen,NED,M,Speed Skating,Men's 500m/Men's 1000m/Men's 1500m
2000,SOBOL Ema,CRO,F,Cross-Country Skiing,Women's 10km Interval Start Free/Women's Sprint Classic
2001,SOCHOWICZ Mateusz,POL,M,Luge,Men's Singles/Team Relay
2002,SODERBERG Emma,SWE,F,Ice Hockey,Women
2003,SOEVIK Christian Oliveira,BRA,M,Alpine Skiing,To be defined
2004,SOGAARD Mads,DEN,M,Ice Hockey,Men
2005,SOLBERG Eirik Hystad,NOR,M,Alpine Skiing,To be defined
2006,SOMMEROVA Celine,CZE,F,Alpine Skiing,To be defined
2007,SOMODI Maja Dora,HUN,F,Short Track Speed Skating,Mixed Team Relay
2008,SONG Qiwu,CHN,M,Ski Jumping,Men's NH Individual/Mixed Team
2009,SOUZA da SILVA Rafael,BRA,M,Bobsleigh,4-man
2010,SPACEK David,CZE,M,Ice Hockey,Men
2011,SPITZOVA Desana,SVK,F,Luge,Women's Doubles
2012,SPOURS Kristen,GBR,F,Figure Skating,Women Single Skating/Team Event
